4.008350456450E-10	3.776559462909E+01
4.586520501924E-10	3.776559462909E+01
5.248086598993E-10	3.776559462907E+01
6.005077910145E-10	3.776559462903E+01
6.871258700997E-10	3.776559462901E+01
9.266662643661E-10	3.776559462890E+01
1.249713339115E-09	3.776559462874E+01
1.685378533802E-09	3.776559462840E+01
2.272921888000E-09	3.776559462779E+01
3.065289966224E-09	3.776559462666E+01
4.133887146161E-09	3.776559462470E+01
5.575010235735E-09	3.776559462108E+01
7.518526275545E-09	3.776559461445E+01
8.906660312414E-09	3.776559460850E+01
1.055108341893E-08	3.776559460020E+01
1.249911385507E-08	3.776559458854E+01
1.480680617895E-08	3.776559457214E+01
1.754056421623E-08	3.776559454913E+01
2.077905182964E-08	3.776559451689E+01
2.461545647085E-08	3.776559447165E+01
2.916017064860E-08	3.776559440810E+01
3.259804931602E-08	3.776559435288E+01
3.644124144591E-08	3.776559428392E+01
4.073753202976E-08	3.776559419772E+01
4.554033973676E-08	3.776559408999E+01
5.090938110399E-08	3.776559395534E+01
5.691141303234E-08	3.776559378713E+01
6.362106281986E-08	3.776559357694E+01
7.112175605320E-08	3.776559331416E+01
7.829927925896E-08	3.776559303531E+01
8.620114958757E-08	3.776559269743E+01
9.490046729093E-08	3.776559228791E+01
1.044777098116E-07	3.776559179146E+01
1.133683107751E-07	3.776559128794E+01
1.230154634053E-07	3.776559069513E+01
1.334835469750E-07	3.776558999715E+01
1.448424191545E-07	3.776558917526E+01
1.555044667763E-07	3.776558834273E+01
1.669513622359E-07	3.776558738321E+01
1.792408792509E-07	3.776558627721E+01
1.924350443408E-07	3.776558500232E+01
2.049446301735E-07	3.776558370999E+01
2.182674241111E-07	3.776558224424E+01
2.324562902074E-07	3.776558058174E+01
2.475675290396E-07	3.776557869598E+01
2.619995643631E-07	3.776557678415E+01
2.772729202118E-07	3.776557464297E+01
2.934366416589E-07	3.776557224488E+01
3.105426328769E-07	3.776556955899E+01
3.269693452901E-07	3.776556683655E+01
3.442649782706E-07	3.776556381855E+01
3.624754949381E-07	3.776556047280E+01
3.816492897148E-07	3.776555676368E+01
4.001403750832E-07	3.776555300556E+01
4.195273621271E-07	3.776554887451E+01
4.398536576988E-07	3.776554433349E+01
4.611647717329E-07	3.776553934169E+01
4.817876315985E-07	3.776553428630E+01
5.033327265851E-07	3.776552876871E+01
5.258412981899E-07	3.776552274661E+01
5.493564321915E-07	3.776551617379E+01
5.721763889167E-07	3.776550952041E+01
5.959442737891E-07	3.776550230285E+01
6.206994632100E-07	3.776549447320E+01
6.464829692542E-07	3.776548597953E+01
6.729474756518E-07	3.776547690205E+01
7.004953363405E-07	3.776546706624E+01
7.291708996449E-07	3.776545640866E+01
7.590203293381E-07	3.776544486059E+01
7.900811589797E-07	3.776543235204E+01
8.224130680651E-07	3.776541879886E+01
8.560680720417E-07	3.776540411375E+01
8.911003149468E-07	3.776538820205E+01
9.275675750453E-07	3.776537096073E+01
9.655272160090E-07	3.776535227950E+01
1.005040311816E-06	3.776533203798E+01
1.046170435828E-06	3.776531010575E+01
1.088986608004E-06	3.776528634004E+01
1.133555099437E-06	3.776526058941E+01
1.179947626550E-06	3.776523268791E+01
1.228238840876E-06	3.776520245569E+01
1.278511069414E-06	3.776516969513E+01
1.330840957161E-06	3.776513419817E+01
1.385312724800E-06	3.776509573599E+01
1.442014040196E-06	3.776505406063E+01
1.501043643797E-06	3.776500889801E+01
1.562489655286E-06	3.776495996259E+01
1.626450991591E-06	3.776490693886E+01
1.693030618857E-06	3.776484948492E+01
1.762347844135E-06	3.776478721977E+01
1.834503102975E-06	3.776471975222E+01
1.909612592103E-06	3.776464664709E+01
1.987797265649E-06	3.776456743287E+01
2.069202682810E-06	3.776448157827E+01
2.153941861444E-06	3.776438854860E+01
