4.008350456450E-10	3.105002032073E+16
4.586520501924E-10	3.105002032073E+16
5.248086598993E-10	3.105002032071E+16
6.005077910145E-10	3.105002032066E+16
6.871258700997E-10	3.105002032064E+16
9.266662643661E-10	3.105002032050E+16
1.249713339115E-09	3.105002032030E+16
1.685378533802E-09	3.105002031989E+16
2.272921888000E-09	3.105002031913E+16
3.065289966224E-09	3.105002031774E+16
4.133887146161E-09	3.105002031532E+16
5.575010235735E-09	3.105002031086E+16
7.518526275545E-09	3.105002030268E+16
8.906660312414E-09	3.105002029535E+16
1.055108341893E-08	3.105002028511E+16
1.249911385507E-08	3.105002027074E+16
1.480680617895E-08	3.105002025052E+16
1.754056421623E-08	3.105002022215E+16
2.077905182964E-08	3.105002018240E+16
2.461545647085E-08	3.105002012663E+16
2.916017064860E-08	3.105002004826E+16
3.259804931602E-08	3.105001998018E+16
3.644124144591E-08	3.105001989517E+16
4.073753202976E-08	3.105001978888E+16
4.554033973676E-08	3.105001965605E+16
5.090938110399E-08	3.105001949005E+16
5.691141303234E-08	3.105001928265E+16
6.362106281986E-08	3.105001902350E+16
7.112175605320E-08	3.105001869951E+16
7.829927925896E-08	3.105001835571E+16
8.620114958757E-08	3.105001793912E+16
9.490046729093E-08	3.105001743421E+16
1.044777098116E-07	3.105001682212E+16
1.133683107751E-07	3.105001620131E+16
1.230154634053E-07	3.105001547042E+16
1.334835469750E-07	3.105001460985E+16
1.448424191545E-07	3.105001359651E+16
1.555044667763E-07	3.105001257005E+16
1.669513622359E-07	3.105001138702E+16
1.792408792509E-07	3.105001002339E+16
1.924350443408E-07	3.105000845154E+16
2.049446301735E-07	3.105000685819E+16
2.182674241111E-07	3.105000505101E+16
2.324562902074E-07	3.105000300125E+16
2.475675290396E-07	3.105000067623E+16
2.619995643631E-07	3.104999831907E+16
2.772729202118E-07	3.104999567913E+16
2.934366416589E-07	3.104999272244E+16
3.105426328769E-07	3.104998941090E+16
3.269693452901E-07	3.104998605431E+16
3.442649782706E-07	3.104998233331E+16
3.624754949381E-07	3.104997820822E+16
3.816492897148E-07	3.104997363511E+16
4.001403750832E-07	3.104996900159E+16
4.195273621271E-07	3.104996390828E+16
4.398536576988E-07	3.104995830949E+16
4.611647717329E-07	3.104995215493E+16
4.817876315985E-07	3.104994592196E+16
5.033327265851E-07	3.104993911913E+16
5.258412981899E-07	3.104993169427E+16
5.493564321915E-07	3.104992359041E+16
5.721763889167E-07	3.104991538723E+16
5.959442737891E-07	3.104990648844E+16
6.206994632100E-07	3.104989683501E+16
6.464829692542E-07	3.104988636286E+16
6.729474756518E-07	3.104987517093E+16
7.004953363405E-07	3.104986304402E+16
7.291708996449E-07	3.104984990394E+16
7.590203293381E-07	3.104983566593E+16
7.900811589797E-07	3.104982024372E+16
8.224130680651E-07	3.104980353355E+16
8.560680720417E-07	3.104978542779E+16
8.911003149468E-07	3.104976580973E+16
9.275675750453E-07	3.104974455235E+16
9.655272160090E-07	3.104972151966E+16
1.005040311816E-06	3.104969656324E+16
1.046170435828E-06	3.104966952230E+16
1.088986608004E-06	3.104964022081E+16
1.133555099437E-06	3.104960847207E+16
1.179947626550E-06	3.104957407146E+16
1.228238840876E-06	3.104953679726E+16
1.278511069414E-06	3.104949640580E+16
1.330840957161E-06	3.104945264058E+16
1.385312724800E-06	3.104940521947E+16
1.442014040196E-06	3.104935383677E+16
1.501043643797E-06	3.104929815456E+16
1.562489655286E-06	3.104923782080E+16
1.626450991591E-06	3.104917244651E+16
1.693030618857E-06	3.104910161014E+16
1.762347844135E-06	3.104902484199E+16
1.834503102975E-06	3.104894165974E+16
1.909612592103E-06	3.104885152688E+16
1.987797265649E-06	3.104875386210E+16
2.069202682810E-06	3.104864801037E+16
2.153941861444E-06	3.104853331250E+16
2.242151327671E-06	3.104840902842E+16
2.333973198704E-06	3.104827435612E+16
2.429587280058E-06	3.104812837841E+16
2.529118309797E-06	3.104797019718E+16
2.632726750528E-06	3.104779879124E+16
2.740579638405E-06	3.104761305384E+16
2.852902579359E-06	3.104741169311E+16
2.969829087707E-06	3.104719349143E+16
3.091547841136E-06	3.104695703888E+16
3.218255250309E-06	3.104670080748E+16
3.350239829463E-06	3.104642296372E+16
3.487637257437E-06	3.104612186789E+16
3.630669521773E-06	3.104579557218E+16
3.779567713995E-06	3.104544196567E+16
3.934709222365E-06	3.104505841946E+16
4.096218889594E-06	3.104464274769E+16
4.264358112182E-06	3.104419225705E+16
4.439399016279E-06	3.104370402847E+16
4.621848099845E-06	3.104317424251E+16
4.811795420892E-06	3.104260002923E+16
5.009549139724E-06	3.104197765978E+16
5.215430081327E-06	3.104130309245E+16
5.430137552297E-06	3.104057068276E+16
5.653684044665E-06	3.103977675221E+16
5.886433440968E-06	3.103891612917E+16
6.128764603966E-06	3.103798320742E+16
6.381672529837E-06	3.103696946457E+16
6.645016885086E-06	3.103587037239E+16
6.919228336558E-06	3.103467874040E+16
7.204755322876E-06	3.103338677273E+16
7.503058328089E-06	3.103198125609E+16
7.813712159795E-06	3.103045702100E+16
8.137228187013E-06	3.102880403486E+16
8.474138951294E-06	3.102701141804E+16
8.826657660333E-06	3.102505801617E+16
9.193840920064E-06	3.102293885852E+16
9.576298766328E-06	3.102063987620E+16
9.974666612062E-06	3.101814580792E+16
1.039241166189E-05	3.101542146092E+16
1.082765212620E-05	3.101246441560E+16
1.128112072349E-05	3.100925479727E+16
1.175358085895E-05	3.100577103730E+16
1.225066535075E-05	3.100195184375E+16
1.276877262657E-05	3.099780330468E+16
1.330879178567E-05	3.099329703345E+16
