4.008350456450E-10	8.376646178458E-12
4.586520501924E-10	1.254940491701E-11
5.248086598993E-10	1.880078976909E-11
6.005077910145E-10	2.816625156960E-11
6.871258700997E-10	4.219704263630E-11
9.266662643661E-10	1.035006727929E-10
1.249713339115E-09	2.538658777800E-10
1.685378533802E-09	6.226808209270E-10
2.272921888000E-09	1.527308073608E-09
3.065289966224E-09	3.746172795458E-09
4.133887146161E-09	9.188591912728E-09
5.575010235735E-09	2.253772742191E-08
7.518526275545E-09	5.528041316061E-08
8.906660312414E-09	9.190048057508E-08
1.055108341893E-08	1.527792186536E-07
1.249911385507E-08	2.539865896766E-07
1.480680617895E-08	4.222379738343E-07
1.754056421623E-08	7.019461410968E-07
2.077905182964E-08	1.166944745460E-06
2.461545647085E-08	1.939977953953E-06
2.916017064860E-08	3.225100824014E-06
3.259804931602E-08	4.505551408673E-06
3.644124144591E-08	6.294374842015E-06
4.073753202976E-08	8.793408629139E-06
4.554033973676E-08	1.228462511689E-05
5.090938110399E-08	1.716194715007E-05
5.691141303234E-08	2.397569538720E-05
6.362106281986E-08	3.349468237574E-05
7.112175605320E-08	4.679295961714E-05
7.829927925896E-08	6.243762739325E-05
8.620114958757E-08	8.331290307221E-05
9.490046729093E-08	1.111675778926E-04
1.044777098116E-07	1.483351304925E-04
1.133683107751E-07	1.895169711987E-04
1.230154634053E-07	2.421320032343E-04
1.334835469750E-07	3.093543890759E-04
1.448424191545E-07	3.952395242254E-04
1.555044667763E-07	4.891044960740E-04
1.669513622359E-07	6.052613483582E-04
1.792408792509E-07	7.490041524579E-04
1.924350443408E-07	9.268842619212E-04
2.049446301735E-07	1.119650898719E-03
2.182674241111E-07	1.352507730825E-03
2.324562902074E-07	1.633792421808E-03
2.475675290396E-07	1.973576640287E-03
2.619995643631E-07	2.339239225936E-03
2.772729202118E-07	2.772651446403E-03
2.934366416589E-07	3.286365888135E-03
3.105426328769E-07	3.895260866874E-03
3.269693452901E-07	4.546675301739E-03
3.442649782706E-07	5.307027400842E-03
3.624754949381E-07	6.194535071158E-03
3.816492897148E-07	7.230462840564E-03
4.001403750832E-07	8.333161696351E-03
4.195273621271E-07	9.604030166805E-03
4.398536576988E-07	1.106871532153E-02
4.611647717329E-07	1.275677558541E-02
4.817876315985E-07	1.454586091071E-02
5.033327265851E-07	1.658585791431E-02
5.258412981899E-07	1.891195585737E-02
5.493564321915E-07	2.156427912903E-02
5.721763889167E-07	2.436475405351E-02
5.959442737891E-07	2.752891615612E-02
6.206994632100E-07	3.110399604379E-02
6.464829692542E-07	3.514335795500E-02
6.729474756518E-07	3.963833482552E-02
7.004953363405E-07	4.470823651427E-02
7.291708996449E-07	5.042659793636E-02
7.590203293381E-07	5.687635934106E-02
7.900811589797E-07	6.414850682227E-02
8.224130680651E-07	7.235046111961E-02
8.560680720417E-07	8.160110566044E-02
8.911003149468E-07	9.203452400144E-02
9.275675750453E-07	1.038024194932E-01
9.655272160090E-07	1.170750002780E-01
1.005040311816E-06	1.320446599213E-01
1.046170435828E-06	1.489283918002E-01
1.088986608004E-06	1.679722508951E-01
1.133555099437E-06	1.894512886068E-01
1.179947626550E-06	2.136768944019E-01
1.228238840876E-06	2.410002750671E-01
1.278511069414E-06	2.718204929063E-01
1.330840957161E-06	3.065821212320E-01
1.385312724800E-06	3.457891986696E-01
1.442014040196E-06	3.900102206970E-01
1.501043643797E-06	4.398929621525E-01
1.562489655286E-06	4.961557171873E-01
1.626450991591E-06	5.596144810627E-01
1.693030618857E-06	6.311896114730E-01
1.762347844135E-06	7.119338708271E-01
1.834503102975E-06	8.030071541164E-01
1.909612592103E-06	9.057307559623E-01
1.987797265649E-06	1.021594986661E+00
2.069202682810E-06	1.152313623554E+00
2.153941861444E-06	1.299758199098E+00
2.242151327671E-06	1.466068810498E+00
2.333973198704E-06	1.653659370748E+00
2.429587280058E-06	1.865326038039E+00
2.529118309797E-06	2.104085320881E+00
2.632726750528E-06	2.373404872215E+00
2.740579638405E-06	2.677196153342E+00
2.852902579359E-06	3.020035493121E+00
2.969829087707E-06	3.406777422819E+00
3.091547841136E-06	3.843043680946E+00
3.218255250309E-06	4.335175814369E+00
3.350239829463E-06	4.890695410876E+00
3.487637257437E-06	5.517398112254E+00
3.630669521773E-06	6.224404620728E+00
3.779567713995E-06	7.022004148373E+00
3.934709222365E-06	7.922630482585E+00
4.096218889594E-06	8.938763559194E+00
4.264358112182E-06	1.008521606678E+01
4.439399016279E-06	1.137870000129E+01
4.621848099845E-06	1.283993011398E+01
4.811795420892E-06	1.448879606174E+01
5.009549139724E-06	1.634938930234E+01
5.215430081327E-06	1.844889386947E+01
5.430137552297E-06	2.082218469145E+01
5.653684044665E-06	2.350075092763E+01
5.886433440968E-06	2.652385380116E+01
6.128764603966E-06	2.993580244395E+01
6.381672529837E-06	3.379614111336E+01
6.645016885086E-06	3.815422257314E+01
6.919228336558E-06	4.307421051903E+01
7.204755322876E-06	4.862853667380E+01
7.503058328089E-06	5.492077508030E+01
7.813712159795E-06	6.202704865010E+01
8.137228187013E-06	7.005263825996E+01
8.474138951294E-06	7.911643352638E+01
8.826657660333E-06	8.940306389403E+01
9.193840920064E-06	1.010268264736E+02
9.576298766328E-06	1.141614585977E+02
9.974666612062E-06	1.290032546364E+02
1.039241166189E-05	1.458920542884E+02
1.082765212620E-05	1.649911522701E+02
1.128112072349E-05	1.865896496782E+02
1.175358085895E-05	2.110144213540E+02
1.225066535075E-05	2.389177819385E+02
1.276877262657E-05	2.705092001453E+02
1.330879178567E-05	3.062757401198E+02
