ener_f  theta_0  d_theta  beta_0  chi2
221.3  39.268830910679654  29.231494932378276  0.0005038551948123342  30.660269091602938
221.4  39.267807674093206  29.229408035323573  0.0005055164111479493  30.656527674870137
221.5  39.267809283503794  29.22940722005655  0.0005055182060789213  30.674244942461716
221.6  39.267832846472004  29.229421165097257  0.0005055209175196291  30.708230209209397
221.7  39.26797559302412  29.229530854572356  0.0005055093821419541  30.75971970729643
221.8  39.340827473636594  29.279752579538677  0.0005073297369213683  30.47650207404217
221.9  39.34082717102511  29.27975071860864  0.0005073308726784589  30.480368871053777
222.0  39.34079529744021  29.279721999324845  0.0005073376802810684  30.500174074843937
222.1  39.34076518081873  29.279693352060423  0.0005073457909961062  30.53660756528002
222.2  39.34367857986366  29.279718909832134  0.0005098313076515351  30.476268799527723
222.3  39.34367967051442  29.27972225078416  0.0005098280760213549  30.486311594415234
222.4  39.343632918354494  29.27968150151655  0.0005098359963600518  30.51217007020431
222.5  39.34351457516456  29.27958507324096  0.0005098502507391254  30.555068522078844
222.6  39.32548783005693  29.26477596101398  0.0005123054680943165  30.512559706415455
222.7  39.32550515654248  29.264785086562362  0.0005123083904250939  30.53997125539448
222.8  39.320936525084036  29.261182029254968  0.0005127481613235104  30.572800450347025
222.9  39.31924458689256  29.25796458596981  0.0005152057337508865  30.533645189813722
223.0  39.31924458689256  29.25796458596981  0.0005152057337508865  30.54791913767292
223.1  39.31925697121942  29.257969395328903  0.0005152096528684975  30.575619185597223
223.2  39.319251510725344  29.257969904544005  0.0005152031247302453  30.621529768441675
223.3  39.319251510725344  29.257969904544005  0.0005152031247302453  30.684327150469798
223.4  39.322028284960645  29.256889708514763  0.0005189206222796984  30.5516877795915
223.5  39.32203119654406  29.256890727338984  0.0005189212669230199  30.55958064995101
223.6  39.322012377983356  29.256877183868166  0.0005189200230660754  30.58355316303711
223.7  39.321354140802484  29.2549025523152  0.0005207582903412662  30.570455043004298
223.8  39.321295300879264  29.25486385662071  0.0005207531157916879  30.58533640759021
223.9  39.32127475941134  29.254843691800815  0.0005207594342162191  30.61691728080915
224.0  39.32127475941134  29.254843691800815  0.0005207594342162191  30.66639886184733
224.1  39.30946972855212  29.245106408349777  0.0005224231359261541  30.687055648074015
224.2  39.3094298030292  29.245069885480934  0.0005224323640775314  30.73557135332707
224.3  39.30947389383475  29.245060582915368  0.0005224803130803247  30.79848873643068
224.4  39.30948174991959  29.24505658060494  0.0005224917832194559  30.875832281045145
224.5  39.309112598381226  29.24123175569859  0.0005268385939700435  30.689992199215972
224.6  39.30912635799337  29.24123524665105  0.0005268462164750503  30.707652997140613
224.7  39.30910755842392  29.241221326280275  0.0005268452634291478  30.736567916110605
224.8  39.30910755842392  29.241221326280275  0.0005268452634291478  30.784022129062304
224.9  39.309294117622244  29.24137399178936  0.0005268198574493619  30.848850918889887
225.0  39.31067446743481  29.239345150087374  0.0005304882638506137  30.72817860675554
225.1  39.310707947555684  29.239368113642293  0.0005304883456011296  30.74253338860219
225.2  39.310926236894446  29.239536633975852  0.000530470960591972  30.771686108127817
225.3  39.38954980863683  29.294800786915218  0.0005310414758392375  30.47681467442862
225.4  39.389540554942926  29.294783766282766  0.0005310535954485127  30.48684242837346
225.5  39.389582924076834  29.29481237975432  0.0005310541121868719  30.51295589843919
225.6  39.38952864984552  29.294762657608366  0.0005310672299257876  30.55427997158844
225.7  39.39087411490209  29.293460468794244  0.0005338085063117589  30.479397075303314
225.8  39.39082912386111  29.29341414916542  0.0005338260632107279  30.493582852426673
225.9  39.390988597028816  29.29354433863832  0.0005338044583103543  30.522510429173224
226.0  39.39423049562107  29.29394079156289  0.0005361140937419964  30.480068111056756
226.1  39.394219647505736  29.293931284691176  0.0005361157553246996  30.489327472163957
226.2  39.39422699689711  29.29393437991034  0.0005361177578507177  30.514620388698184
226.3  39.39435459131343  29.294018638784884  0.0005361239743258419  30.555089041966184
226.4  39.37766208432347  29.28004086278078  0.0005387373285522905  30.524542584270524
226.5  39.37773475642058  29.280096640473612  0.0005387320776552689  30.549420976817228
226.6  39.377723430957836  29.280053811535897  0.0005387737645879678  30.587432134843613
226.7  39.37737454070327  29.279774990674277  0.0005388119452989698  30.643321185910153
226.8  39.377349627473386  29.279733528383197  0.0005388391059151723  30.711543394703714
226.9  39.37339225608638  29.273497093358504  0.0005430159661565671  30.557399453706935
227.0  39.373356866266654  29.27347146748217  0.0005430162122146516  30.57225345773974
227.1  39.373462184983794  29.273552587135867  0.0005430076415282756  30.602287004410833
227.2  39.37344340091347  29.273532729782595  0.000543014650576801  30.64799764372445
227.3  39.37687727316566  29.273536350535426  0.0005459692460085122  30.56739356296993
227.4  39.37687093138676  29.273527823096153  0.0005459732627057954  30.581210822925264
227.5  39.37687093138676  29.273527823096153  0.0005459732627057954  30.609728216659946
227.6  39.376975241393524  29.273618265142858  0.0005459520679855631  30.655334511313693
227.7  39.36690383124356  29.264633501244134  0.0005482062648511265  30.651469834977828
227.8  39.366917296416126  29.264640038335983  0.0005482091874863777  30.685786646609834
227.9  39.366901049262864  29.264621106923954  0.0005482183148156752  30.736070180481523
228.0  39.36708062094524  29.264765883743216  0.000548196270962271  30.80233360732165
228.1  39.36255075892424  29.258555137367537  0.0005518523144990582  30.701709591246267
228.2  39.36253852133422  29.2585440280438  0.000551854503329617  30.72527987331995
228.3  39.36253852133422  29.2585440280438  0.000551854503329617  30.76337072272538
228.4  39.36258059942361  29.258595215132672  0.0005518272816932491  30.820155352714114
228.5  39.36258059942361  29.258595215132672  0.0005518272816932491  30.89028575396339
228.6  39.37695394582775  29.265096197497034  0.0005562993742231212  30.668907834005463
228.7  39.37695394582775  29.265096197497034  0.0005562993742231212  30.671053372698704
228.8  39.376947919413446  29.265087426647245  0.000556303691400136  30.68798710165972
228.9  39.37701767454228  29.265140697610462  0.0005562989671277068  30.72147588005169
229.0  39.37699312094937  29.26511375453459  0.0005563098990062999  30.76935856366888
229.1  39.37714255700325  29.265234089451454  0.0005562916148753586  30.83412801429469
229.2  39.37711146001816  29.265186913925643  0.0005563219440906815  30.912885129629274
229.3  39.376090107866304  29.26064352712259  0.000560971827481225  30.732347425667786
229.4  39.37609448731017  29.260645246086014  0.0005609732558579966  30.748554158293274
229.5  39.37608839537905  29.260637471617144  0.0005609768988906143  30.779919782567745
229.6  39.37584184582562  29.258580663296197  0.000563267701308554  30.76571748583391
229.7  39.375842130041434  29.258580163583193  0.0005632679754289918  30.78161866561321
229.8  39.37602767317841  29.258727360338693  0.0005632485532320345  30.81270812943977
229.9  39.37602062572979  29.258657131925787  0.0005633273864948336  30.8556671645337
230.0  39.380657678900526  29.259324145809032  0.0005665081477849205  30.777859809646515
230.1  39.38066662506028  29.259331084077974  0.0005665073500676494  30.787682555183725
230.2  39.38066689749478  29.259326223053776  0.0005665129931885312  30.813414261208738
230.3  39.38066370223687  29.259318236907216  0.0005665187805977337  30.854634257710472
230.4  39.46514224569357  29.318008159421847  0.0005678142275951369  30.481524190516907
230.5  39.46514439488034  29.31800638963483  0.0005678167578546257  30.482728984409498
230.6  39.46515636864061  29.318012012611504  0.0005678194318200785  30.502955223745346
230.7  39.46515636864061  29.318012012611504  0.0005678194318200785  30.53721445268061
230.8  39.465368501538585  29.318182066434687  0.000567794667617176  30.589034651959164
230.9  39.465323528404596  29.318114335417423  0.0005678367943618951  30.653455648036054
231.0  39.46789516881944  29.316617056453524  0.0005718571577693324  30.484272278442322
231.1  39.467878477519115  29.316600233087257  0.0005718628191524651  30.499187036809854
231.2  39.46795639335558  29.316637826262365  0.0005718835351701022  30.528321508670302
231.3  39.472426668946234  29.317361418928087  0.0005748376623115047  30.487348668629988
231.4  39.47244303440982  29.317371593500752  0.0005748387028638459  30.486570575954786
231.5  39.472415454648136  29.317349694373835  0.0005748410921012797  30.501660857394775
231.6  39.47241920898145  29.317316059441893  0.0005748838328539055  30.53052684501284
231.7  39.47241767693848  29.317306137096917  0.00057489425319467  30.57367111035295
231.8  39.47244166580367  29.317314570744834  0.0005749045377732372  30.633506544284142
231.9  39.482977141392965  29.32165935050935  0.0005786646249742358  30.482300642693872
232.0  39.48297007986985  29.321642917599362  0.0005786776241396435  30.494269297923598
232.1  39.48297007986985  29.321642917599362  0.0005786776241396435  30.52012255607736
232.2  39.48300933410694  29.321643453317826  0.0005787100762427723  30.559878028109615
232.3  39.48300671390475  29.321644784588806  0.0005787052117580187  30.616395171038725
232.4  39.48300671390475  29.321644784588806  0.0005787052117580187  30.688231654932657
232.5  39.48270759010599  29.317507187651245  0.0005834618647321685  30.496286344458838
232.6  39.48269370788054  29.31749100364804  0.0005834695602231379  30.505935804212708
232.7  39.482790943266096  29.317565869611656  0.0005834610491325141  30.531067105553195
232.8  39.48278082901197  29.317549953641524  0.0005834711059893296  30.570898010711428
232.9  39.48285155645243  29.317523157219256  0.0005835645294016386  30.621012120363087
233.0  39.48282561759345  29.317479429004976  0.0005835938390527153  30.684990255589554
233.1  39.48214935701016  29.31338957113514  0.0005879717526439426  30.518563995331135
233.2  39.48215583950885  29.313386857955734  0.0005879799941178682  30.532902773609564
233.3  39.482252253511234  29.313460812562532  0.0005879718700219334  30.562885022915047
233.4  39.482215878390235  29.31341873806619  0.0005879917836886251  30.60693547784751
233.5  39.48232244392065  29.31350110871306  0.0005879826516013317  30.66660783139933
233.6  39.49138277093262  29.316315651597424  0.0005923274247476202  30.516553083297712
233.7  39.49139784724383  29.316325110249924  0.0005923281329243531  30.519887482071468
233.8  39.4913517692857  29.316289693181183  0.0005923315161245481  30.538234990577262
233.9  39.49149803168566  29.316375432527543  0.0005923524643017163  30.570881406582135
234.0  39.49144768608799  29.316330705177833  0.0005923623465384162  30.61740959170693
234.1  39.49988548475338  29.31926028581193  0.0005960323653906972  30.514188879749263
234.2  39.499889669647445  29.319263379400162  0.0005960315695165612  30.51906409021364
234.3  39.499992861245886  29.319342277374503  0.000596024183395118  30.538732092958654
234.4  39.499924330178644  29.319250375366995  0.000596076237127824  30.571092068103365
234.5  39.49938269802587  29.316501624247977  0.0005989420747467968  30.531559361025977
234.6  39.49938592641878  29.316504792242355  0.0005989405815900674  30.541962185654654
234.7  39.4994268690116  29.3165341209285  0.0005989399341271489  30.567997594213743
234.8  39.499409716777386  29.31645731790308  0.000599017048774034  30.605523596407078
234.9  39.50085492860232  29.314813319679125  0.0006022450497168205  30.547341582614255
235.0  39.500854657191375  29.314811435605982  0.0006022462097969272  30.556234441453885
235.1  39.500836604270276  29.31479466245609  0.0006022506154854432  30.579574562407434
235.2  39.50086685808821  29.314800093767843  0.0006022691654833244  30.61793209682779
235.3  39.50074516010782  29.31469827179644  0.0006022881439538009  30.669335553416218
235.4  39.50362545756111  29.313375914860988  0.0006063532498172189  30.567090499978498
235.5  39.50362661167789  29.313374176230347  0.0006063553934701588  30.57369442594249
235.6  39.50364930679519  29.31338651632249  0.0006063593113020678  30.59489353022885
235.7  39.50374601762994  29.313426264274923  0.0006063937980641207  30.628685774847582
235.8  39.50733456753896  29.313531458734744  0.0006093334083362691  30.576191083494123
235.9  39.507333379076314  29.313529463038826  0.0006093342051385652  30.58640899696022
236.0  39.507318012650785  29.313518001088774  0.0006093349182015249  30.610890133059097
236.1  39.507388317084946  29.31354226309896  0.0006093648828366972  30.64823339148711
236.2  39.507388317084946  29.31354226309896  0.0006093648828366972  30.703730014133427
236.3  39.507378068482296  29.313509154311063  0.0006093949464332421  30.76838257169196
236.4  39.519995977729835  29.318458254075626  0.0006141825633644993  30.565493558899508
236.5  39.520000979269895  29.318461836513748  0.0006141820631294583  30.570914546054837
236.6  39.51994966215493  29.318427955395443  0.0006141787712320685  30.591271755558935
236.7  39.52015576786674  29.318593671168664  0.0006141531734333528  30.626056192351975
236.8  39.52015576786674  29.318593671168664  0.0006141531734333528  30.67612407266338
236.9  39.52651053474573  29.319791153961475  0.0006181293642730673  30.570738947140022
237.0  39.526536477922185  29.319808583910195  0.000618130110728882  30.576220309712266
237.1  39.52646096043176  29.3197462926327  0.0006181406168351909  30.59660343993585
237.2  39.52665711517497  29.319891608792048  0.0006181316450448763  30.63040954737294
237.3  39.526762082668824  29.31990692438672  0.0006182023396973076  30.675524527967784
237.4  39.53243589636014  29.320696289512266  0.0006220893179080166  30.57861150035313
237.5  39.5324917498414  29.320733768340947  0.0006220908494533355  30.584646886922272
237.6  39.532419053966876  29.32067216766897  0.0006221028528393294  30.60530229229884
237.7  39.52867899936453  29.316794004025738  0.0006236048963928648  30.618851171345295
237.8  39.52867899936453  29.316794004025738  0.0006236048963928648  30.64284696274875
237.9  39.5286594798211  29.31677497916272  0.0006236108316390332  30.682341441633653
238.0  39.52791463223612  29.313897987670522  0.0006264581508627365  30.642771908535586
238.1  39.52791358585749  29.313885224229686  0.0006264717667655925  30.66183418347472
238.2  39.52800148243681  29.313953423722747  0.0006264637151831727  30.6952757594862
238.3  39.52800182476834  29.313945521945527  0.0006264730472571686  30.743176174023652
238.4  39.532327792960686  29.313977725488428  0.0006301256448729975  30.653017010856228
238.5  39.53251853230528  29.31403287448295  0.0006302208524116199  30.663747497225827
238.6  39.53251853230528  29.31403287448295  0.0006302208524116199  30.68731251100761
238.7  39.53262511336898  29.31407947584267  0.0006302551423538819  30.725172878755522
238.8  39.53273292821804  29.314076228088673  0.0006303494595588279  30.77507572687713
238.9  39.532781854136715  29.314106261226136  0.0006303547998384244  30.836332202706092
239.0  39.54583362113892  29.319197579395514  0.0006353242681183391  30.63742417903197
239.1  39.54585787452457  29.319214581042974  0.0006353239242104787  30.640613678243096
239.2  39.545910781836696  29.319243130731785  0.0006353338809325028  30.65741687017566
239.3  39.54596160375183  29.31928295589169  0.0006353286429118339  30.689564018621418
239.4  39.54595731006719  29.31927552415918  0.0006353335436260612  30.73584739158038
239.5  39.54361097026686  29.314776488296236  0.0006387772410956121  30.688542214267336
239.6  39.54682389751342  29.315743316241125  0.0006403458693035038  30.683974269701032
239.7  39.54681521620971  29.315737712431428  0.000640344484616846  30.688961925922744
239.8  39.54681521620971  29.315737712431428  0.000640344484616846  30.707003695809338
239.9  39.54686603928716  29.31577753282982  0.0006403392052861725  30.73999905585083
240.0  39.54677029206407  29.313683840743423  0.0006427910323761314  30.718232687130055
240.1  39.546745222842105  29.313657071153216  0.000642801223215179  30.739682200457242
240.2  39.546745222842105  29.313657071153216  0.000642801223215179  30.773700592456468
240.3  39.54668766195899  29.313605770550225  0.0006428131070369191  30.824728676765012
240.4  39.54567751082368  29.309869523370224  0.0006464747963512601  30.768143795579604
240.5  39.545685587958225  29.309873008520476  0.0006464768259770233  30.785628834199386
240.6  39.545685587958225  29.309873008520476  0.0006464768259770233  30.816163985253503
240.7  39.54567419102028  29.309844581341277  0.000646500700744955  30.860668357964965
240.8  39.55148316910007  29.310961537512974  0.000650098525940789  30.7743426862822
240.9  39.55148730858839  29.310963286440256  0.000650099902996924  30.78586364285575
241.0  39.55148823422033  29.310960028189704  0.0006501041481527483  30.811184986345147
241.1  39.55156648055052  29.311023766317987  0.0006500927726500655  30.85058146685513
241.2  39.551552044104284  29.310997508943537  0.0006501122878675898  30.903909655435363
241.3  39.551647564825025  29.31102014869675  0.0006501648920385401  30.96940960360187
241.4  39.55171169647535  29.311059006966026  0.0006501727958670624  31.04596331029259
241.5  39.553878758944734  29.307969594297976  0.0006557580675734084  30.83851037722358
241.6  39.554063138172765  29.308023803941484  0.0006558492134002896  30.853671242098685
241.7  39.55398364068547  29.307958170801207  0.0006558598321155897  30.883388312715553
241.8  39.55396445944788  29.307918933430607  0.0006558906504354207  30.92538643199431
241.9  39.55966162243827  29.309016242893787  0.0006594138379153535  30.84613375651841
242.0  39.55965449275893  29.30901306289487  0.0006594112716559454  30.857499150081097
242.1  39.559652121257486  29.308997883802398  0.0006594276025024319  30.88359944759115
242.2  39.55964343425249  29.308987352857912  0.0006594324987218039  30.9232021906136
242.3  39.55960189656062  29.30895789951594  0.000659431817573535  30.9767567453697
242.4  39.564879411616786  29.30903008058504  0.0006638369617720835  30.87088726559656
242.5  39.564833820433655  29.309009315059697  0.0006638226464017483  30.88034840404147
242.6  39.564833820433655  29.309009315059697  0.0006638226464017483  30.9034024753905
242.7  39.56491194056224  29.309074183243045  0.0006638101600435431  30.940040966101094
242.8  39.564898873263445  29.309028167637464  0.0006638544709526492  30.99028101240045
242.9  39.56487298981827  29.308984149440235  0.0006638851014100514  31.052057636235965
243.0  39.5705897235921  29.30902065564075  0.0006687052004727974  30.901870759490713
243.1  39.57055901420563  29.309002966659612  0.0006686999686254593  30.914840224249975
243.2  39.57056420268482  29.309003366758173  0.000668703467764324  30.941777506705144
243.3  39.57054543670408  29.308981898933784  0.0006687126228333063  30.982728637716367
243.4  39.57050257240578  29.308941572598215  0.0006687249929007512  31.037177535900287
243.5  39.576430897003725  29.30959753513756  0.0006729732958810354  30.921090716355042
243.6  39.576418753090394  29.309586816512084  0.0006729754943057973  30.93411947997987
243.7  39.57641579080838  29.309571751689273  0.0006729911951530182  30.961641728649305
243.8  39.57639962568647  29.30955197800773  0.0006730007866613272  31.001307481780724
243.9  39.576408572887914  29.30954438237322  0.0006730167035399695  31.054662939513463
244.0  39.576393380748485  29.309528497234204  0.0006730226658031615  31.12196972194345
244.1  39.57577946314208  29.305426038949605  0.0006774640616332897  31.014152219514745
244.2  39.57578208873302  29.30541990030548  0.0006774732984471873  31.04080195226511
244.3  39.575753958438185  29.305392391182625  0.0006774822464084379  31.08133813163228
244.4  39.57571029366122  29.305350313240815  0.0006774954717346146  31.135017321162444
244.5  39.575700160324885  29.305330230200415  0.0006775107329586536  31.201941148340147
244.6  39.585732033470805  29.307925214604566  0.0006828989190566683  31.004024335789925
244.7  39.58571170677743  29.307912873382776  0.0006828961989973588  31.012154633113706
244.8  39.58835378909082  29.308510279321062  0.0006844180579415979  31.00690923275143
244.9  39.58834541353693  29.308497939691247  0.0006844256176021105  31.018257993990467
245.0  39.59189963912169  29.309298241425644  0.0006864766004722417  31.009939633550296
245.1  39.59182998259722  29.309270425813537  0.0006864505259595409  31.01620168355031
245.2  39.59182998259722  29.309270425813537  0.0006864505259595409  31.036412445909185
245.3  39.5917509457295  29.30920184562647  0.0006864658030279275  31.069892256413265
245.4  39.59063273479822  29.30660550383989  0.0006886552768603595  31.076701414692536
245.5  39.590619786981975  29.306590321897758  0.000688662627979189  31.10499342092578
245.6  39.59058327339403  29.306552045646114  0.0006886770612609158  31.14649623589489
245.7  39.5909198639311  29.304086988278577  0.0006919446403128335  31.124074102775065
245.8  39.590912173915726  29.304081643566747  0.0006919441751725913  31.143850150327978
245.9  39.59091325077426  29.304077863795975  0.0006919492260959743  31.17699909334953
246.0  39.59090761014984  29.304062390878688  0.0006919623179705803  31.22345907607868
246.1  39.59109607386354  29.304175862368442  0.0006919845526323263  31.281255369342357
246.2  39.59109607386354  29.304175862368442  0.0006919845526323263  31.35328449479982
246.3  39.59963443593238  29.305341620768907  0.0006978245527708365  31.143173571131527
246.4  39.59955784584868  29.305312871663098  0.0006977938236014277  31.153615359962977
246.5  39.60348377273402  29.306357429590832  0.0006998622078923873  31.142435744718615
246.6  39.603499650446466  29.306368870959343  0.0006998612928819268  31.147964212994566
246.7  39.60357342322776  29.306411321747113  0.0006998721074437987  31.16619377046356
246.8  39.603591718735466  29.30641863320792  0.0006998788157154437  31.197590267346694
246.9  39.60356864956139  29.3063915568759  0.0006998915363780737  31.243075117175568
247.0  39.603546095947195  29.30637599671964  0.0006998908931944727  31.30289939387909
247.1  39.603622478265024  29.306435235996247  0.0006998831928743887  31.375104103782874
247.2  39.61223766267094  29.307784527758848  0.0007055608795612515  31.163931336315528
247.3  39.61228452973144  29.307804747195906  0.0007055755487364204  31.176974309392214
247.4  39.61228452973144  29.307804747195906  0.0007055755487364204  31.202276689184824
247.5  39.61229290519806  29.307803750052404  0.0007055831276229582  31.24178599794302
247.6  39.6123265907246  29.307805901789607  0.0007056091758069914  31.293470222814094
247.7  39.61231058860129  29.304358742146242  0.0007097622639611166  31.25113548035061
247.8  39.61237734562883  29.30440446299698  0.0007097630036343117  31.270387881435724
247.9  39.61237094073206  29.30438216753198  0.0007097842416945321  31.302266012124772
248.0  39.61234763403115  29.304356669743918  0.0007097948368633297  31.348346583042957
248.1  39.61234763403115  29.304356669743918  0.0007097948368633297  31.407470738761706
248.2  39.61239475907493  29.304393963879185  0.00070978936731106  31.48002502731336
248.3  39.63013372815357  29.311674447683863  0.0007160254009761705  31.181566703112768
248.4  39.63013359772492  29.31167340242201  0.0007160261167899877  31.183536164342744
248.5  39.630113978520214  29.311660237752086  0.000716024992711361  31.19918051691461
248.6  39.63446696006294  29.312667575840734  0.0007184948016279546  31.183741450002444
248.7  39.63446383083355  29.312668493631396  0.000718490301204053  31.188914529355806
248.8  39.63447290468037  29.312673535839238  0.000718491468658269  31.207578077655555
248.9  39.63447042645217  29.312671472476396  0.0007184914787639085  31.23957398608558
249.0  39.63446501117003  29.31266050551764  0.0007184996515752201  31.285053761468774
249.1  39.63446501117003  29.31266050551764  0.0007184996515752201  31.34301168911312
249.2  39.63450748606263  29.312695211392604  0.0007184933788782439  31.414878734341926
249.3  39.65274480293475  29.320119569562728  0.000724964199505117  31.122158278773604
249.4  39.652737834233704  29.320122387021993  0.0007249544192522681  31.121651248944485
249.5  39.652737834233704  29.320122387021993  0.0007249544192522681  31.13448201429467
249.6  39.656225672195795  29.32085893052431  0.0007270148743098303  31.12391594813469
249.7  39.656225672195795  29.32085893052431  0.0007270148743098303  31.132804209198117
249.8  39.65641434470504  29.320926211769294  0.0007270923946851625  31.15255690470965
249.9  39.65641434470504  29.320926211769294  0.0007270923946851625  31.186413359164675
250.0  39.65636218759322  29.320870663644914  0.0007271148877481011  31.233621277625573
250.1  39.656450823749026  29.32086450146494  0.0007271971500545113  31.29003792783263
250.2  39.66818138433658  29.32472522394683  0.0007324554616959907  31.10485247452949
250.3  39.66818110961233  29.32472653147979  0.0007324529321787464  31.113014387477463
250.4  39.66821161974238  29.324748247289776  0.0007324521924011538  31.133517504997677
250.5  39.668166675779744  29.324697418714806  0.0007324754823797289  31.167936799401478
250.6  39.66812124337959  29.324658704203237  0.000732483352653692  31.21511503490669
250.7  39.66816385024561  29.324656289898577  0.0007325219302447255  31.27304746630696
250.8  39.66826352516502  29.324676352445348  0.0007325810791392642  31.341193191801395
250.9  39.66832510353802  29.324713391317704  0.0007325885547117719  31.424158121090706
251.0  39.67602311151387  29.32437749051681  0.0007394972519218493  31.158033999612908
251.1  39.67601481981456  29.32437272713993  0.0007394959386086038  31.17200799209353
251.2  39.68228504747789  29.326538683905774  0.0007421780154363795  31.14392213500857
251.3  39.68352707124588  29.32691653863797  0.0007427706253994017  31.141060308654776
251.4  39.683524172985706  29.32691759586863  0.0007427663803507475  31.146599413568616
251.5  39.683585831312435  29.326951682406868  0.0007427768380054482  31.16479797918642
251.6  39.683573776645474  29.326928433584307  0.0007427947485105909  31.195484460809862
251.7  39.683522879472136  29.32688777650234  0.0007428004304786885  31.240069312174406
251.8  39.68351280568893  29.326881872908658  0.0007427987102161575  31.297656913094883
251.9  39.6836026848509  29.326953959883816  0.0007427872155386245  31.367172132114423
252.0  39.69888960015044  29.332141923532056  0.000749432250718493  31.111453546200817
252.1  39.700360908310685  29.33258647045613  0.000750136754123679  31.10811489419139
252.2  39.700361325756596  29.332590534057516  0.0007501316445495864  31.11251261538016
252.3  39.70034887987788  29.332583137215863  0.000750129840360199  31.128943914296418
252.4  39.70034048105059  29.332566830832405  0.0007501418504791392  31.15942723495941
252.5  39.70031375161351  29.332539760616157  0.0007501517164132728  31.20145503077977
252.6  39.70031375161351  29.332539760616157  0.0007501517164132728  31.257863258517258
252.7  39.70035741671483  29.33257417550569  0.0007501466703261989  31.32597576037381
252.8  39.70031960456285  29.328174512234803  0.000755417358686172  31.219693024907013
252.9  39.70031961285041  29.3281721961923  0.0007554195518938788  31.24494747180579
253.0  39.700335365049554  29.328182960198554  0.0007554198185703306  31.282709064863813
253.1  39.70032733839567  29.328132530116715  0.0007554730453528746  31.331997592499764
253.2  39.700489568749134  29.328251344491775  0.0007554662838564438  31.393065977330846
253.3  39.7098168681573  29.32986601559918  0.0007613829971499429  31.220816626973274
253.4  39.709767369135484  29.329847601508312  0.0007613632534121691  31.2295048210026
253.5  39.70977542056846  29.32985071641422  0.0007613654267771562  31.25002091839161
253.6  39.70980302711147  29.329865545566122  0.0007613705107736656  31.282919525017704
253.7  39.709824060381806  29.329848911393547  0.0007614077708530933  31.32865352323901
253.8  39.709842954639555  29.329841450805056  0.0007614323812554214  31.3854488227841
253.9  39.709842954639555  29.329841450805056  0.0007614323812554214  31.45637108660153
254.0  39.71043465600519  29.325365680574627  0.0007673247092349715  31.34084651093053
254.1  39.7104479749393  29.325370719858125  0.0007673292813290337  31.361728758736465
254.2  39.710438300124245  29.325348267884827  0.0007673477552265817  31.395384937098175
254.3  39.710438300124245  29.325348267884827  0.0007673477552265817  31.44118066104789
254.4  39.71045008726402  29.32534435554739  0.0007673619886882184  31.499120529926795
254.5  39.710538084670475  29.325413526339148  0.0007673527329054589  31.571736475784306
254.6  39.71093301740565  29.32122753766804  0.0007727306222868514  31.462160366000905
254.7  39.71932957896083  29.32417035332677  0.000776254680976685  31.424492436866167
254.8  39.719282133693724  29.324139961977764  0.0007762507068029749  31.418424153689497
254.9  39.719282133693724  29.324139961977764  0.0007762507068029749  31.423851169461777
255.0  39.719256154108265  29.324119871409803  0.0007762527813219306  31.443181495414102
